Date,apple,bond,vix
2018-10-17,53.82469940185547,3.0409998893737793,17.399999618530273
2018-10-18,52.56662368774414,3.0239999294281006,20.059999465942383
2018-10-19,53.36721420288086,3.052000045776367,19.889999389648438
2018-10-22,53.693294525146484,3.0480000972747803,19.639999389648438
2018-10-23,54.199440002441406,3.009000062942505,20.709999084472656
2018-10-24,52.340309143066406,2.9639999866485596,25.229999542236328
2018-10-25,53.486454010009766,2.9800000190734863,24.219999313354492
2018-10-26,52.63475799560547,2.9070000648498535,24.15999984741211
2018-10-29,51.646793365478516,2.9189999103546143,24.700000762939453
2018-10-30,51.90473556518555,2.938999891281128,23.350000381469727
2018-10-31,53.257713317871094,2.986999988555908,21.229999542236328
2018-11-01,54.07533264160156,2.9679999351501465,19.34000015258789
2018-11-02,50.488487243652344,3.0380001068115234,19.510000228881836
2018-11-05,49.05520248413086,3.0260000228881836,19.959999084472656
2018-11-06,49.5856819152832,3.049999952316284,19.90999984741211
2018-11-07,51.089534759521484,3.061000108718872,16.360000610351562
2018-11-08,50.91128158569336,3.0899999141693115,16.719999313354492
2018-11-09,49.929630279541016,3.0439999103546143,17.360000610351562
2018-11-12,47.41447067260742,3.0390000343322754,20.450000762939453
2018-11-13,46.94074249267578,2.986999988555908,20.020000457763672
2018-11-14,45.61478805541992,2.9519999027252197,21.25
2018-11-15,46.74051284790039,2.944999933242798,19.979999542236328
2018-11-16,47.2581901550293,2.8940000534057617,18.139999389648438
2018-11-19,45.385250091552734,2.865999937057495,20.100000381469727
2018-11-20,43.21683883666992,2.869999885559082,22.479999542236328
2018-11-21,43.16799545288086,2.890000104904175,20.799999237060547
2018-11-26,42.64054489135742,2.9000000953674316,18.899999618530273
2018-11-27,42.54775619506836,2.884999990463257,19.020000457763672
2018-11-28,44.18383026123047,2.8559999465942383,18.489999771118164
2018-11-29,43.84440231323242,2.8550000190734863,18.790000915527344
2018-11-30,43.6075439453125,2.8450000286102295,18.06999969482422
2018-12-03,45.131290435791016,2.8389999866485596,16.440000534057617
2018-12-04,43.14602279663086,2.7990000247955322,20.739999771118164
